wormbaseID	publicID	sequenceID	OscAmplitude	PeakPhase	Class
WBGene00002016	hsp-16.2	Y46H3A.3	0.946257451	234.7737995	Osc
WBGene00002018	hsp-16.41	Y46H3A.2	0.911517443	226.4669396	Osc
WBGene00002021	hsp-17	F52E1.7	0.575177868	204.5732633	Osc
WBGene00002024	hsp-43	C14F11.5	1.504385396	142.9676042	Osc
WBGene00002036	hum-2	F36D4.3	0.781163399	338.8840629	Osc
WBGene00002037	hum-4	F46C3.3	0.718774325	289.7049242	Osc
WBGene00002039	hum-6	T10H10.1	0.991244017	235.8508254	Osc
WBGene00002043	hyl-1	C09G4.1	1.084193592	37.45953343	Osc
WBGene00002050	ifa-1	F38B2.1	0.928444017	117.3415238	Osc
WBGene00002051	ifa-3	F52E10.5	1.590260196	260.904075	Osc
WBGene00002053	ifb-1	F10C1.2	0.659244872	169.8684219	Osc
WBGene00002054	ifb-2	F10C1.7	0.751679083	85.64962138	Osc
WBGene00002056	ifc-2	M6.1	0.788737475	105.1831273	Osc
WBGene00002057	ifd-1	R04E5.10	0.629439882	59.38422637	Osc
WBGene00002058	ifd-2	F25E2.4	1.036393846	30.46767704	Osc
WBGene00002073	ima-2	F26B1.3	0.576375101	286.2391585	Osc
WBGene00002087	ins-4	ZK75.1	1.601576324	178.2581517	Osc
WBGene00002088	ins-5	ZK84.3	0.935651146	180.1984254	Osc
WBGene00002095	ins-12	C17C3.19	1.264092736	21.66378945	Osc
WBGene00002096	ins-13	C17C3.18	2.10329483	130.3862407	Osc
WBGene00002116	ins-33	W09C5.4	0.660402803	194.9059693	Osc
WBGene00002124	inx-2	F08G12.10	1.558313345	116.6478802	Osc
WBGene00002125	inx-3	F22F4.2	0.987837024	112.2405669	Osc
WBGene00002127	inx-5	R09F10.4	0.662166473	152.9552415	Osc
WBGene00002128	inx-6	C36H8.2	0.923492479	168.1172514	Osc
WBGene00002133	inx-11	W04D2.3	0.773245332	114.6999921	Osc
WBGene00002134	inx-12	ZK770.3	0.624964695	160.3132774	Osc
WBGene00002135	inx-13	Y8G1A.2	0.634773955	164.1714769	Osc
WBGene00002139	inx-17	R12E2.4	0.513741571	54.47378282	Osc
WBGene00002142	inx-20	T23H4.1	0.750702073	11.0558683	Osc
WBGene00002188	kgb-2	ZC416.4	1.221345615	89.30216804	Osc
WBGene00002195	kin-9	F08F1.1	1.426153604	104.7257722	Osc
WBGene00002198	kin-14	F22D6.1	0.978040903	224.5179112	Osc
WBGene00002199	kin-15	M176.6	2.515729107	105.962216	Osc
WBGene00002200	kin-16	M176.7	2.132115402	131.415846	Osc
WBGene00002203	kin-20	F46F2.2	0.877474664	4.825003174	Osc
WBGene00002205	kin-23	W04G5.6	0.935582471	165.0331771	Osc
WBGene00002207	kin-25	B0302.1	0.61303528	22.69239248	Osc
WBGene00002211	kin-30	M01B2.1	0.936978619	144.635727	Osc
WBGene00002218	klp-6	R144.1	0.845316121	113.4444777	Osc
WBGene00002220	klp-8	C15C7.2	0.620822299	347.3423156	Osc
WBGene00002248	lam-3	T22A3.8	1.165747736	195.4813052	Osc
WBGene00002252	lat-2	B0286.2	0.987044633	12.62472137	Osc
WBGene00002257	lbp-5	W02D3.7	0.716651767	83.64933493	Osc
WBGene00002259	lbp-7	T22G5.2	0.862666608	29.79758083	Osc
WBGene00002265	lec-2	F52H3.7	0.99774463	98.92344282	Osc
WBGene00002266	lec-3	ZK892.1	1.218046868	74.8796668	Osc
WBGene00002267	lec-4	C44F1.3	0.906026995	144.8099594	Osc
WBGene00002270	lec-7	R07B1.2	1.121424535	124.2891948	Osc
WBGene00002271	lec-8	R07B1.10	0.560626215	136.6353217	Osc
WBGene00002272	lec-9	C16H3.2	0.589830415	124.0176019	Osc
WBGene00002273	lec-10	W01A11.4	0.520014631	111.2829722	Osc
WBGene00002274	lec-11	F38A5.3	1.428447892	86.68994293	Osc
WBGene00002299	let-23	ZK1067.1	0.546003541	90.83611235	Osc
WBGene00002348	let-75	R06C7.10	1.179632122	127.8002348	Osc
WBGene00002393	lpr-1	Y65B4BR.2	2.550719614	227.8821817	Osc
WBGene00002827	let-653	C29E6.1	2.623373838	184.1851149	Osc
WBGene00002915	let-805	H19M22.2	0.528234224	166.3211316	Osc
WBGene00002980	lgg-1	C32D5.9	0.924645451	60.07013204	Osc
WBGene00002983	lgx-1	C54G7.3	3.074104303	318.2488959	Osc
WBGene00002992	lin-3	F36H1.4	0.838349411	114.600116	Osc
WBGene00003003	lin-14	T25C12.1	0.502118903	89.80387074	Osc
WBGene00003008	lin-22	Y54G2A.1	0.743113333	132.8039933	Osc
WBGene00003012	lin-26	F18A1.2	0.590679412	239.5356328	Osc
WBGene00003015	lin-29	W03C9.4	1.131854247	240.5807472	Osc
WBGene00003019	lin-33	H32C10.2	0.919614598	158.4377871	Osc
WBGene00003031	lin-46	R186.4	0.723888297	13.67370986	Osc
WBGene00003033	lin-48	F34D10.5	0.687925789	29.53024647	Osc
WBGene00003048	lit-1	W06F12.1	0.722653456	277.2696191	Osc
WBGene00003055	lon-1	F48E8.1	0.654703057	251.8655599	Osc
WBGene00003057	lon-3	ZK836.1	3.71764726	284.3386198	Osc
WBGene00003071	lrp-1	F29D11.1	1.506386277	255.5570166	Osc
WBGene00003072	lrp-2	T21E3.3	0.562482058	118.6887136	Osc
WBGene00003075	lrx-1	T04H1.6	3.043497764	333.9769475	Osc
WBGene00003089	ltd-1	K02C4.4	0.999047813	331.8296105	Osc
WBGene00003091	lys-2	Y22F5A.5	0.792141181	101.2684175	Osc
WBGene00003092	lys-3	Y22F5A.6	0.522707554	19.50141742	Osc
WBGene00003093	lys-4	F58B3.1	1.222381307	268.7277475	Osc
WBGene00003095	lys-6	F58B3.3	0.505415898	307.3457006	Osc
WBGene00003104	mab-7	ZC13.4	3.481389336	332.7173009	Osc
WBGene00003107	mab-10	R166.1	1.843444966	215.9211469	Osc
WBGene00003112	mab-21	F35G12.6	0.897012074	173.5342545	Osc
WBGene00003144	max-2	Y38F1A.10	0.777698675	19.74304439	Osc
WBGene00003150	mbk-2	F49E11.1	0.57156019	16.07812418	Osc
WBGene00003214	mel-32	C05D11.11	0.772001051	268.1725224	Osc
WBGene00003233	mgl-2	F45H11.4	0.913984234	155.6296368	Osc
WBGene00003237	mif-4	Y73B6BL.13	1.016550589	162.8068765	Osc
WBGene00003248	mig-17	F57B7.4	0.698190685	332.2112275	Osc
WBGene00003387	mod-5	Y54E10BR.7	0.594707475	213.1505448	Osc
WBGene00003388	moe-3	F32A11.6	2.571978055	320.0654567	Osc
WBGene00003407	mrp-1	F57C12.5	0.620387286	135.1612457	Osc
WBGene00003408	mrp-2	F57C12.4	0.625362848	145.4880755	Osc
WBGene00003410	mrp-4	F21G4.2	1.003542064	184.859697	Osc
WBGene00003423	msi-1	R10E9.1	0.531200313	107.6930324	Osc
WBGene00003473	mtl-1	K11G9.6	0.711723528	318.3608473	Osc
WBGene00003474	mtl-2	T08G5.10	0.659932608	346.5262618	Osc
WBGene00003482	mua-3	K08E5.3	1.842629978	216.5520563	Osc
WBGene00003485	mua-6	W10G6.3	1.31094564	231.184114	Osc
WBGene00003497	mup-4	K07D8.1	2.443835128	18.42243254	Osc
WBGene00003514	myo-2	T18D3.4	1.015046745	116.5095417	Osc
WBGene00003517	nac-1	F31F6.6	1.701173196	129.9675956	Osc
WBGene00003518	nac-2	R107.1	1.088262087	343.0079267	Osc
WBGene00003519	nac-3	K08E5.2	0.619418783	106.9946313	Osc
WBGene00003520	nas-1	F45G2.1	3.485516009	54.59782272	Osc
WBGene00003522	nas-3	K06A4.1	1.567391576	203.8842683	Osc
WBGene00003523	nas-4	C05D11.6	1.73734045	238.1650423	Osc
WBGene00003524	nas-5	T23H4.3	1.802867	97.11416384	Osc
WBGene00003525	nas-6	4R79.1	2.938379205	335.203433	Osc
WBGene00003526	nas-7	C07D10.4	3.273408439	16.319204	Osc
WBGene00003527	nas-8	C34D4.9	2.853218485	12.43110987	Osc
WBGene00003528	nas-9	C37H5.9	3.011213561	124.6267233	Osc
WBGene00003530	nas-11	K11G12.1	0.890651384	158.5640033	Osc
WBGene00003531	nas-12	C24F3.3	2.932554961	1.26980452	Osc
WBGene00003532	nas-13	F39D8.4	2.668478089	358.8996776	Osc
WBGene00003533	nas-14	F09E8.6	3.764924054	333.8215083	Osc
WBGene00003534	nas-15	T04G9.2	3.556205137	315.3248874	Osc
WBGene00003542	nas-23	R10H1.5	3.776694355	14.77478658	Osc
WBGene00003544	nas-25	F46C5.3	2.042779469	115.6591444	Osc
WBGene00003545	nas-27	T23F4.4	1.902706492	34.10916561	Osc
WBGene00003547	nas-29	F58A6.4	2.40671172	339.1070647	Osc
WBGene00003548	nas-30	Y95B8A.1	3.480927124	38.72347371	Osc
WBGene00003549	nas-31	F58B4.1	0.560346864	106.0698473	Osc
WBGene00003551	nas-33	K04E7.3	1.380342196	114.2478028	Osc
WBGene00003552	nas-36	C26C6.3	2.729221541	355.039387	Osc
WBGene00003553	nas-37	C17G1.6	2.899743761	256.0957712	Osc
WBGene00003554	nas-38	F57C12.1	2.610380391	35.71457185	Osc
WBGene00003561	ncr-1	F02E8.6	0.572185096	48.58992799	Osc
WBGene00003562	ncr-2	F09G8.4	0.846422824	91.05001238	Osc
WBGene00003566	ncx-1	Y113G7A.4	0.943704321	177.5647838	Osc
WBGene00003567	ncx-2	C10G8.5	1.046660436	145.0201461	Osc
WBGene00003568	ncx-3	ZC168.1	0.859246253	147.1176852	Osc
WBGene00003569	ncx-4	F35C12.2	0.566552745	127.1229637	Osc
WBGene00003571	ncx-6	C07A9.4	0.577164706	180.1928652	Osc
WBGene00003573	ncx-8	C13D9.7	2.657615858	170.5224111	Osc
WBGene00003575	ncx-10	Y97E10B.7	1.936678419	108.0148524	Osc
WBGene00003588	nex-1	ZC155.1	0.755936444	149.0402649	Osc
WBGene00003589	nex-2	T07C4.9	0.512502806	112.7526317	Osc
WBGene00003590	nex-3	C28A5.3	0.753558714	76.25158176	Osc
WBGene00003593	nfm-1	F42A10.2	0.56538384	76.44730195	Osc
WBGene00003604	nhr-5	Y73F8A.21	0.760933847	113.3700493	Osc
WBGene00003606	nhr-7	F54D1.4	1.572294768	120.7146056	Osc
WBGene00003618	nhr-19	E02H1.7	0.610958179	158.3829101	Osc
WBGene00003622	nhr-23	C01H6.5	2.105450642	178.1129193	Osc
WBGene00003623	nhr-25	F11C1.6	0.821982965	0.502615917	Osc
WBGene00003627	nhr-34	F58G6.5	0.683665217	128.3938886	Osc
WBGene00003635	nhr-45	F16H11.5	0.589026493	73.75268685	Osc
WBGene00003640	nhr-50	C06C6.5	0.888324536	61.22279172	Osc
WBGene00003643	nhr-53	K06B4.11	1.161378722	69.31046022	Osc
WBGene00003644	nhr-54	F36D3.2	0.509765374	52.88279524	Osc
WBGene00003647	nhr-57	T05B4.2	0.59017497	248.7487811	Osc
WBGene00003653	nhr-63	C06C6.4	1.101710866	51.19612229	Osc
WBGene00003655	nhr-65	Y17D7A.3	0.539445302	129.6091397	Osc
WBGene00003664	nhr-74	C27C7.3	1.805898187	222.0181465	Osc
WBGene00003674	nhr-84	T06C12.7	1.11565079	74.06499041	Osc
WBGene00003681	nhr-91	Y15E3A.1	1.589471925	192.6823538	Osc
WBGene00003687	nhr-97	H27C11.1	0.744325346	188.198722	Osc
WBGene00003692	nhr-102	T06C12.6	0.70523438	67.84863628	Osc
WBGene00003697	nhr-107	C33G8.11	0.625339941	90.30883877	Osc
WBGene00003700	nhr-110	Y46H3D.5	0.619817444	124.3801024	Osc
WBGene00003702	nhr-112	Y70C5C.6	0.820421695	115.3225352	Osc
WBGene00003703	nhr-113	ZK1025.9	1.928958178	236.8827005	Osc
WBGene00003704	nhr-114	Y45G5AM.1	0.509991977	259.9519328	Osc
WBGene00003705	nhr-115	T27B7.4	0.681807442	75.92625426	Osc
WBGene00003707	nhr-117	F16B4.12	0.629925117	118.7069116	Osc
WBGene00003710	nhr-120	C25B8.6	0.584575112	76.60517894	Osc
WBGene00003717	nhr-127	T13F3.3	1.686062775	47.26822882	Osc
WBGene00003721	nhr-131	T01G6.2	0.521202898	150.1053981	Osc
WBGene00003729	nhx-1	B0395.1	1.148505758	132.8165528	Osc
WBGene00003731	nhx-3	C54F6.13	1.013258525	92.35007267	Osc
WBGene00003736	nhx-9	ZK822.3	0.781510319	330.5181106	Osc
WBGene00003738	nid-1	F54F3.1	0.514573265	328.2263223	Osc
WBGene00003742	nlp-4	F59C6.6	0.963320689	220.777053	Osc
WBGene00003754	nlp-16	T13A10.5	0.782073837	166.4883105	Osc
WBGene00003762	nlp-24	F35B12.7	1.815618947	100.1726222	Osc
WBGene00003763	nlp-25	Y43F8C.1	2.147617274	57.69372844	Osc
WBGene00003764	nlp-26	Y43F8C.2	2.765018256	137.8407081	Osc
WBGene00003765	nlp-27	B0213.2	2.75681919	137.575907	Osc
WBGene00003766	nlp-28	B0213.3	1.852021823	143.2427777	Osc
WBGene00003767	nlp-29	B0213.4	1.548583927	112.0672292	Osc
WBGene00003768	nlp-30	B0213.5	0.896339996	19.60515166	Osc
WBGene00003771	nlp-33	T19C4.7	1.272806181	21.70608942	Osc
WBGene00003776	nmy-1	F52B10.1	0.716021156	298.3159219	Osc
WBGene00003778	nnt-1	C15H9.1	1.022270137	11.18819809	Osc
WBGene00003786	npa-1	VC5.3	0.666764966	325.0999715	Osc
WBGene00003816	asns-1	F25G6.6	2.323357917	25.77108986	Osc
WBGene00003837	oat-1	T01B11.7	1.073785801	82.32388022	Osc
WBGene00003844	odc-1	K11C4.4	1.029796606	41.61356353	Osc
WBGene00003845	odd-1	B0280.4	0.544735738	332.9965539	Osc
WBGene00003847	blmp-1	F25D7.3	0.678129435	221.5759899	Osc
WBGene00003861	oig-3	Y50E8A.3	2.014052146	118.5597186	Osc
WBGene00003862	old-1	C08H9.5	1.443465613	121.847262	Osc
WBGene00003876	pept-2	C06G8.2	1.054993878	37.46650198	Osc
WBGene00003878	pept-3	F56F4.5	1.004497897	7.338536597	Osc
WBGene00003879	ora-1	F57H12.3	3.653861506	352.4469285	Osc
WBGene00003887	osm-7	T05D4.4	2.091415135	10.27528622	Osc
WBGene00003915	pan-1	M88.6	1.002380144	180.4212224	Osc
WBGene00003936	pat-12	T17H7.4	0.536617541	154.3409646	Osc
WBGene00003943	pbo-4	K09C8.1	0.668273042	106.959324	Osc
WBGene00003962	pdi-1	C14B1.1	0.618301276	201.5484793	Osc
WBGene00003963	pdi-2	C07A12.4	0.836015376	229.2614012	Osc
WBGene00003968	peb-1	T14F9.4	2.702847973	193.5703624	Osc
WBGene00003981	pes-8	F18G5.2	1.876555368	5.980513822	Osc
WBGene00003990	pfn-2	F35C8.6	0.531079926	325.6046515	Osc
WBGene00003996	pgp-2	C34G6.4	0.900786726	294.1355951	Osc
WBGene00003999	pgp-5	C05A9.1	3.168265515	132.2604165	Osc
WBGene00004000	pgp-6	T21E8.1	2.597805163	126.1803064	Osc
WBGene00004002	pgp-8	T21E8.3	0.623161057	181.4126136	Osc
WBGene00004003	pgp-9	C47A10.1	1.370269181	102.8209251	Osc
WBGene00004004	pgp-10	C54D1.1	2.35853456	124.3332523	Osc
WBGene00004005	pgp-11	DH11.3	0.580835976	194.3934071	Osc
WBGene00004006	pgp-12	F22E10.1	0.625155352	154.1379673	Osc
WBGene00004008	pgp-14	F22E10.3	3.243630855	87.48158011	Osc
WBGene00004017	phg-1	F27E5.4	2.06724058	325.9513356	Osc
WBGene00004025	phy-2	F35G2.4	1.233479223	237.7530239	Osc
WBGene00004037	plc-2	Y75B12B.6	0.549650279	43.3021747	Osc
WBGene00004052	pme-4	H23L24.5	2.660842944	126.7609238	Osc
WBGene00004053	pme-5	ZK1005.1	0.724816815	107.6840563	Osc
WBGene00004058	pmp-1	C44B7.8	0.523281759	210.566814	Osc
WBGene00004062	pmp-5	T10H9.5	0.619498806	315.6800881	Osc
WBGene00004076	pod-2	W09B6.1	0.858235236	155.1913533	Osc
WBGene00004083	pph-1	C05A2.1	0.640863553	99.02920503	Osc
WBGene00004091	pps-1	T14G10.1	1.430110177	314.7556412	Osc
WBGene00004096	pqm-1	F40F8.7	0.754185486	89.70821148	Osc
WBGene00004099	pqn-5	C03A7.4	3.217281894	62.06507951	Osc
WBGene00004101	hgrs-1	C07G1.5	0.5001404	331.7723263	Osc
WBGene00004102	pqn-10	C09E7.2	2.012945656	320.273115	Osc
WBGene00004104	pqn-13	C14C11.8	3.600396186	330.1930445	Osc
WBGene00004109	stam-1	C34G6.7	0.524186458	332.9474708	Osc
WBGene00004114	pqn-25	D1044.3	0.767018614	126.4728981	Osc
WBGene00004115	pqn-26	DY3.5	3.36530995	336.343675	Osc
WBGene00004118	pqn-29	F10F2.9	3.68365007	7.909641812	Osc
WBGene00004119	pqn-31	F21C10.8	3.378406843	129.1417129	Osc
WBGene00004120	pqn-32	F29C12.1	3.541027949	302.8912654	Osc
WBGene00004121	pqn-34	F35B3.5	0.550385309	216.8188375	Osc
WBGene00004122	pqn-35	F35D11.2	1.30131216	10.58907891	Osc
WBGene00004123	pqn-36	F39D8.1	2.862713688	54.55413856	Osc
WBGene00004124	pqn-37	F40F4.8	1.621455075	93.91932186	Osc
WBGene00004127	pqn-40	F52D1.3	3.883406824	337.266813	Osc
WBGene00004131	pqn-44	F55A12.9	0.6086019	25.54422698	Osc
WBGene00004133	pqn-46	F57B9.9	3.401244122	299.9032578	Osc
WBGene00004134	pqn-47	F59B10.1	1.232795902	190.5547179	Osc
WBGene00004139	pqn-54	R09B5.5	3.792772417	39.1368172	Osc
WBGene00004140	pqn-55	R09E10.7	0.970123789	206.8683295	Osc
WBGene00004144	pqn-60	R11G11.7	2.537412315	167.0120366	Osc
WBGene00004146	pqn-63	T06E4.11	4.102833393	24.18307842	Osc
WBGene00004149	pqn-66	T16A1.7	1.232871157	22.89664325	Osc
WBGene00004150	pqn-67	T16G1.1	3.08478467	344.4625681	Osc
WBGene00004153	pqn-71	T23F1.6	3.509738818	79.23607463	Osc
WBGene00004154	pqn-72	W01B11.5	2.395479452	57.56108845	Osc
WBGene00004155	pqn-73	W01C9.3	1.723521682	310.8202072	Osc
WBGene00004156	pqn-74	W02A2.3	3.473060873	34.48000547	Osc
WBGene00004157	pqn-75	W03D2.1	1.119336388	141.9649883	Osc
WBGene00004168	pqn-88	Y71G12B.21	0.705490493	193.0540714	Osc
WBGene00004169	pqn-89	Y73B6BR.1	0.554047697	72.34083144	Osc
WBGene00004172	pqn-92	Y75B8A.27	0.779354243	161.3488873	Osc
WBGene00004173	pqn-94	ZC15.8	3.370706779	117.6681217	Osc
WBGene00004174	pqn-95	ZK1067.7	3.62808547	5.137981863	Osc
WBGene00004175	pqn-96	ZK1236.6	0.521780757	253.0249883	Osc
WBGene00004183	prk-2	F45H7.4	1.204148845	34.00125184	Osc
WBGene00004196	prx-11	C47B2.8	0.815114624	129.8935322	Osc
WBGene00004206	pst-1	M03F8.2	1.031412866	270.1883525	Osc
WBGene00004210	ptc-3	Y110A2AL.8	2.006558288	286.6269891	Osc
WBGene00004216	ptr-1	C24B5.3	1.621686058	316.6230225	Osc
WBGene00004217	ptr-2	C32E8.8	1.869473157	327.2844898	Osc
WBGene00004218	ptr-3	C41D7.2	1.959371134	41.88022924	Osc
WBGene00004219	ptr-4	C45B2.7	2.57899415	250.3730878	Osc
WBGene00004221	ptr-6	C54A12.1	2.142406862	322.595835	Osc
WBGene00004222	ptr-8	F44F4.4	2.649139358	124.7553326	Osc
WBGene00004223	ptr-9	F54G8.5	1.040995741	225.7303977	Osc
WBGene00004224	ptr-10	F55F8.1	3.193473567	214.5036001	Osc
WBGene00004225	ptr-11	F56C11.2	1.322288258	277.4270698	Osc
WBGene00004226	ptr-12	K07A3.2	1.662156381	92.71974146	Osc
WBGene00004227	ptr-13	K07C10.1	1.369417828	94.21682626	Osc
WBGene00004229	ptr-15	T07H8.6	2.463007441	253.5660843	Osc
WBGene00004230	ptr-16	T21H3.2	3.673660637	331.6811581	Osc
WBGene00004231	ptr-17	Y18D10A.7	3.127624295	324.2615789	Osc
WBGene00004232	ptr-18	Y38F1A.3	3.135804864	311.9671281	Osc
WBGene00004233	ptr-19	Y39A1B.2	2.336990428	282.0092483	Osc
WBGene00004234	ptr-20	Y53F4B.28	2.462551211	2.752939717	Osc
WBGene00004236	ptr-22	Y80D3A.7	0.975842004	226.6151676	Osc
WBGene00004237	ptr-23	ZK270.1	1.986668941	31.98480281	Osc
WBGene00004238	ptr-24	F46G10.5	0.56002616	337.4336517	Osc
WBGene00004256	pxn-1	ZK994.3	0.933225371	116.0139635	Osc
WBGene00004257	pxn-2	K09C8.5	1.496462863	143.9784878	Osc
WBGene00004259	pyr-1	D2085.1	2.020573572	306.7671353	Osc
WBGene00004264	qua-1	T05C12.10	3.410029249	271.6559332	Osc
WBGene00004270	rab-6.2	T25G12.4	0.764113096	266.1640711	Osc
WBGene00004275	rab-11.2	W04G5.2	0.515072335	187.6571315	Osc
WBGene00004282	rab-30	Y45F3A.2	0.522288654	243.4774335	Osc
WBGene00004300	ram-2	F38A3.2	2.965615619	27.49000086	Osc
WBGene00004301	ram-5	T24C2.1	1.536226699	358.7390369	Osc
WBGene00004309	rap-3	C08F8.7	1.349631845	310.5628259	Osc
WBGene00004311	ras-2	F17C8.4	0.645241027	209.584817	Osc
WBGene00004328	rdy-2	F53F4.6	0.849663206	26.96614249	Osc
WBGene00004350	rgs-7	F56B6.2	0.632970389	72.30703344	Osc
WBGene00004356	rhi-1	F46H6.1	0.729096043	113.6292557	Osc
WBGene00004358	rhr-1	F08F3.3	1.932027873	161.7514557	Osc
WBGene00004359	rhr-2	B0240.1	0.961189498	109.1164007	Osc
WBGene00004370	rig-3	C53B7.1	0.55927295	167.5329252	Osc
WBGene00004394	rol-1	Y57A10A.11	1.565540047	308.07387	Osc
WBGene00004395	rol-3	C16D9.2	1.229284217	223.7737077	Osc
WBGene00004397	rol-6	T01B7.7	3.31262608	308.7318586	Osc
WBGene00004398	rol-8	ZK1290.3	3.327753565	293.4952722	Osc
WBGene00004400	rom-1	F26F4.3	0.588377318	139.8472857	Osc
WBGene00004402	rom-3	Y116A8C.14	1.123698939	151.3650274	Osc
WBGene00004405	rop-1	C12D8.11	1.000630608	110.9098098	Osc
WBGene00004735	sbp-1	Y47D3B.7	0.828684271	95.30366873	Osc
WBGene00004764	sel-7	K04G11.2	0.583600508	22.06878163	Osc
WBGene00004771	sem-2	C32E12.5	1.268618385	0.723751778	Osc
WBGene00004776	ser-1	F59C12.2	0.674319921	156.6642588	Osc
WBGene00004796	sid-2	ZK520.2	0.731515987	79.094169	Osc
WBGene00004809	skr-3	F44G3.6	0.748245237	98.93102367	Osc
WBGene00004811	skr-5	F47H4.10	0.703905359	125.1659339	Osc
WBGene00004857	sma-3	R13F6.9	0.703476942	113.5637105	Osc
WBGene00004859	sma-5	W06B3.2	1.427129625	33.64496146	Osc
WBGene00004878	smf-3	Y69A2AR.4	0.686441322	172.7237882	Osc
WBGene00004892	sms-1	H21P03.3	0.544539784	40.27337425	Osc
WBGene00004894	sms-3	Y22D7AL.8	0.78465111	71.81170514	Osc
WBGene00004902	snf-3	T13B5.1	1.093699408	122.7928213	Osc
WBGene00004911	snf-12	T25B6.7	0.621521483	77.14033017	Osc
WBGene00004950	sox-3	F40E10.2	0.71683701	113.8820448	Osc
WBGene00004986	spp-1	T07C4.4	0.556557824	323.7585426	Osc
WBGene00004987	spp-2	T08A9.12	0.61492957	287.4211894	Osc
WBGene00004992	spp-7	ZK616.9	2.34671374	310.2747549	Osc
WBGene00004998	spp-13	F08F1.6	3.463392294	293.1913417	Osc
WBGene00005004	spp-19	K04A8.9	0.635825941	109.6160634	Osc
WBGene00005008	spr-3	C07A12.5	0.884917813	307.7836747	Osc
WBGene00005016	sqt-1	B0491.2	3.346568056	299.319438	Osc
WBGene00005017	sqt-2	C01B12.1	3.369892125	300.1812882	Osc
WBGene00005018	sqt-3	F23H12.4	3.345463833	297.4005465	Osc
WBGene00005019	sqv-1	D2096.4	0.64877218	69.87439323	Osc
WBGene00005022	sqv-4	F29F11.1	0.80368664	290.8840692	Osc
WBGene00005025	sqv-7	C52E12.3	0.504176955	297.9895137	Osc
WBGene00005036	sra-10	F44F4.5	0.830888787	178.1539954	Osc
WBGene00005141	srd-64	Y22D7AR.8	1.03575975	94.53742443	Osc
WBGene00005153	srf-3	M02B1.1	1.077139411	308.4844608	Osc
WBGene00005291	srh-70	T21B4.9	0.841208288	17.60321112	Osc
WBGene00005475	srh-269	T03E6.5	0.795720225	315.5274196	Osc
WBGene00005582	sri-70	Y61B8B.1	0.633800988	22.20991938	Osc
WBGene00005642	srp-1	C05E4.3	0.695083747	273.2968838	Osc
WBGene00005643	srp-2	C05E4.1	0.874705565	115.9651472	Osc
WBGene00005649	srp-8	F20D6.3	1.260681054	87.21888109	Osc
WBGene00005652	srr-1	W07G4.6	1.27745093	292.7828453	Osc
WBGene00005655	srr-4	K11D12.3	0.707400576	51.98188624	Osc
WBGene00005657	srr-6	C13D9.1	1.628876253	64.42885467	Osc
WBGene00005712	srv-1	R13F6.3	0.553063621	125.252654	Osc
WBGene00005832	srw-85	C25F9.1	0.778680775	88.38565913	Osc
WBGene00005833	srw-86	C25F9.7	2.287338501	131.1975618	Osc
WBGene00005931	fbxa-199	T06E6.3	0.965066205	98.02830127	Osc
WBGene00005949	srx-58	C29F3.6	1.121576054	1.487331245	Osc
WBGene00006097	str-31	C54F6.10	1.101675543	199.4551115	Osc
WBGene00006193	str-146	F58G4.6	1.243112345	63.63960476	Osc
WBGene00006212	str-168	Y9C9A.6	0.541241237	10.63172744	Osc
WBGene00006310	sul-3	C54D2.4	2.581586393	88.53029434	Osc
WBGene00006351	sur-5	K03A1.5	0.504420238	183.1215056	Osc
WBGene00006366	sym-1	C44H4.3	3.273302483	204.9044587	Osc
WBGene00006367	sym-2	ZK1067.6	1.663634239	197.8838416	Osc
WBGene00006368	sym-3	C54H2.1	0.552495037	128.2654625	Osc
WBGene00006370	sym-5	C44H4.2	3.091951561	219.4179419	Osc
WBGene00006372	syx-2	F48F7.2	0.758558839	97.17559716	Osc
WBGene00006388	taf-7.1	F54F7.1	0.749445679	97.33953064	Osc
WBGene00006404	tag-10	C31C9.1	0.786121398	244.9083447	Osc
WBGene00006409	tag-19	C09G9.4	0.680263527	266.464802	Osc
WBGene00006418	tag-38	B0222.4	0.563047209	336.1196632	Osc
WBGene00006424	ctbp-1	F49E10.5	0.660662909	164.5566089	Osc
WBGene00006444	shn-1	C33B4.3	0.599617822	335.0522922	Osc
WBGene00006456	tag-83	F46F11.3	0.614114588	310.4659801	Osc
WBGene00006461	tag-96	M01D7.4	0.72635121	324.9283362	Osc
WBGene00006464	bath-47	T07H3.1	1.126096454	128.9246746	Osc
WBGene00006467	tag-117	C01B7.4	0.574830432	61.36096402	Osc
WBGene00006487	tag-141	C30H6.2	1.625974278	318.8864393	Osc
WBGene00006505	lagr-1	Y6B3B.10	2.472623001	31.51383023	Osc
WBGene00006509	tag-164	Y76A2A.1	1.604180566	312.5541311	Osc
WBGene00006510	tag-165	C01G6.6	0.932089721	305.5297543	Osc
WBGene00006522	abcx-1	C56E6.1	0.718323146	218.6581882	Osc
WBGene00006530	tba-4	F44F4.11	0.527220166	329.2707187	Osc
WBGene00006532	tba-6	F32H2.9	0.659123606	25.68504882	Osc
WBGene00006533	tba-7	T28D6.2	1.390244525	136.1600454	Osc
WBGene00006534	tba-8	ZK899.4	2.771550752	209.5399486	Osc
WBGene00006544	tbx-7	ZK328.8	1.474163888	213.4854045	Osc
WBGene00006547	tbx-11	F40H6.4	1.223489563	25.82540099	Osc
